Date/Time,CHARGE SCH:Schedule Value [](TimeStep),CHILLER TEMP SCH:Schedule Value [](TimeStep),ICE TANK TEMP SCH:Schedule Value [](TimeStep),NUM TANKS:Schedule Value [](TimeStep),CHRG TEMP:Schedule Value [](TimeStep),TRIM TEMP:Schedule Value [](TimeStep),90.1-2007 WATERCOOLED  CENTRIFUGAL CHILLER 0 374TONS 0.6KW/TON:Chiller Electricity Rate [W](TimeStep),90.1-2007 WATERCOOLED  CENTRIFUGAL CHILLER 1 374TONS 0.6KW/TON:Chiller Electricity Rate [W](TimeStep),mdot_branch:PythonPlugin:OutputVariable [](TimeStep),mdot_tank:PythonPlugin:OutputVariable [](TimeStep),soc:PythonPlugin:OutputVariable [](TimeStep),t_branch_in:PythonPlugin:OutputVariable [](TimeStep),t_branch_out:PythonPlugin:OutputVariable [](TimeStep),t_tank_out:PythonPlugin:OutputVariable [](TimeStep),Electricity:Facility [J](TimeStep),NaturalGas:Facility [J](TimeStep)
 01/01  19:50:00,0.0,6.7,6.7,1.0,-3.8,10.0,0.0,0.0,63.89465090867328,37.24416202490743,0.9942453305140031,1.6661285514505477,1.6661285514505477,1.6661285514505477,304197609.2675647,5025948.539621178
 01/01  20:00:00,0.0,6.7,6.7,1.0,-3.8,10.0,0.0,0.0,63.89465090867328,37.24416202490743,0.9941592866642304,1.6884672770605387,1.6884672770605387,1.6884672770605387,305985035.9895003,31891315.513545204
 01/01  20:10:00,0.0,6.7,6.7,1.0,-3.8,10.0,0.0,0.0,63.89465090867328,37.24416202490743,0.9940732428144577,1.7583668125814447,1.7583668125814447,1.7583668125814447,305956039.84031355,11930448.515385749
 01/01  20:20:00,0.0,6.7,6.7,1.0,-3.8,10.0,0.0,0.0,63.89465090867328,37.24416202490743,0.9939871989646851,1.816183966517137,1.816183966517137,1.816183966517137,305966626.59994245,15414215.955215586
 01/01  20:30:00,0.0,6.7,6.7,1.0,-3.8,10.0,0.0,0.0,63.89465090867328,37.24416202490743,0.9939011551149124,1.875855780359875,1.875855780359875,1.875855780359875,304178876.53503305,5025948.539621178
 01/01  20:40:00,0.0,6.7,6.7,1.0,-3.8,10.0,0.0,0.0,63.89465090867328,37.24416202490743,0.9938151112651398,1.8982806673431243,1.8982806673431243,1.8982806673431243,305963342.0967021,30874805.539330233
 01/01  20:50:00,0.0,6.7,6.7,1.0,-3.8,10.0,0.0,0.0,63.89465090867328,37.24416202490743,0.9937290674153672,1.966587618870249,1.966587618870249,1.966587618870249,305938992.27098525,11897016.671097532
 01/01  21:00:00,0.0,6.7,6.7,1.0,-3.8,10.0,0.0,0.0,63.89465090867328,37.24416202490743,0.9936430235655944,2.0232320578634084,2.0232320578634084,2.0232320578634084,305952415.71897924,15965788.249033961
 01/01  21:10:00,1.0,6.7,6.7,1.0,-3.8,10.0,0.0,0.0,63.89465090867328,37.24416202490743,0.9935569797158218,2.0818030369621083,2.0818030369621083,2.0818030369621083,289495023.61622566,5025948.539621178
 01/01  21:20:00,1.0,6.7,6.7,1.0,-3.8,10.0,0.0,0.0,63.89465090867328,37.24416202490743,0.9934709358660492,2.1042933603732656,2.1042933603732656,2.1042933603732656,291277765.3972986,30261024.517528493
 01/01  21:30:00,1.0,6.7,6.7,1.0,-3.8,10.0,0.0,0.0,63.89465090867328,37.24416202490743,0.9933848920162764,2.1713310965569788,2.1713310965569788,2.1713310965569788,291257545.2562538,11660796.972534776
 01/01  21:40:00,1.0,6.7,6.7,1.0,-3.8,10.0,0.0,0.0,63.89465090867328,37.24416202490743,0.9932988481665038,2.227032541691788,2.227032541691788,2.227032541691788,291272775.9471034,28696425.4171308
 01/01  21:50:00,1.0,6.7,6.7,1.0,-3.8,10.0,0.0,0.0,63.89465090867328,37.24416202490743,0.9932128043167312,2.2846596053944106,2.2846596053944106,2.2846596053944106,289479982.55233204,5025948.539621178
 01/01  22:00:00,1.0,6.7,6.7,1.0,-3.8,10.0,0.0,0.0,63.89465090867328,37.24416202490743,0.9931267604669585,2.3072064927656437,2.3072064927656437,2.3072064927656437,291260923.129832,16625077.316342164
 01/01  22:10:00,1.0,6.7,6.7,1.0,-3.8,10.0,0.0,0.0,63.89465090867328,37.24416202490743,0.9930407166171858,2.3731497608982455,2.3731497608982455,2.3731497608982455,276577024.6645153,23872951.613295726
 01/01  22:20:00,1.0,6.7,6.7,1.0,-3.8,10.0,0.0,0.0,63.89465090867328,37.24416202490743,0.9929546727674132,2.42801236709716,2.42801236709716,2.42801236709716,276593069.2297654,16586389.979763085
 01/01  22:30:00,1.0,6.7,6.7,1.0,-3.8,10.0,0.0,0.0,63.89465090867328,37.24416202490743,0.9928686289176405,2.4846995330163857,2.4846995330163857,2.4846995330163857,274795223.2532978,5025948.539621178
 01/01  22:40:00,1.0,6.7,6.7,1.0,-3.8,10.0,0.0,0.0,63.89465090867328,37.24416202490743,0.9927825850678679,2.507302784214887,2.507302784214887,2.507302784214887,276578363.3488814,17414731.00692654
 01/01  22:50:00,1.0,6.7,6.7,1.0,-3.8,10.0,0.0,0.0,63.89465090867328,37.24416202490743,0.9926965412180953,2.5717590393924277,2.5717590393924277,2.5717590393924277,276561906.3719705,24802241.717077706
 01/01  23:00:00,1.0,6.7,6.7,1.0,-3.8,10.0,0.0,0.0,63.89465090867328,37.24416202490743,0.9926104973683225,2.625441567459393,2.625441567459393,2.625441567459393,276576986.0910892,17241717.946043566
 01/01  23:10:00,1.0,6.7,6.7,1.0,-3.8,10.0,0.0,0.0,63.89465090867328,37.24416202490743,0.9925244535185499,2.6809199163769284,2.6809199163769284,2.6809199163769284,260110271.0626342,5025948.539621178
 01/01  23:20:00,1.0,6.7,6.7,1.0,-3.8,10.0,0.0,0.0,63.89465090867328,37.24416202490743,0.9924384096687773,2.703594796828271,2.703594796828271,2.703594796828271,261898939.98460996,18648465.52432897
 01/01  23:30:00,1.0,6.7,6.7,1.0,-3.8,10.0,0.0,0.0,63.89465090867328,37.24416202490743,0.9923523658190045,2.7666506597271194,2.7666506597271194,2.7666506597271194,261882472.4725517,25700166.734427683
 01/01  23:40:00,1.0,6.7,6.7,1.0,-3.8,10.0,0.0,0.0,63.89465090867328,37.24416202490743,0.9922663219692319,2.819319911954003,2.819319911954003,2.819319911954003,261897817.90940937,17928377.052732736
 01/01  23:50:00,1.0,6.7,6.7,1.0,-3.8,10.0,0.0,0.0,63.89465090867328,37.24416202490743,0.9921802781194593,2.8738102359126136,2.8738102359126136,2.8738102359126136,260094062.63571903,5025948.539621178
 01/01  24:00:00,1.0,6.7,6.7,1.0,-3.8,10.0,0.0,0.0,63.89465090867328,37.24416202490743,0.9920942342696866,2.8965442302914908,2.8965442302914908,2.8965442302914908,261888336.73888406,19946255.342091322
 01/02  00:10:00,1.0,6.7,6.7,1.0,-3.8,10.0,0.0,0.0,63.89465090867328,37.24416202490743,0.992008190419914,2.9584075626404562,2.9584075626404562,2.9584075626404562,276683838.06782365,13077665.960073963
 01/02  00:20:00,1.0,6.7,6.7,1.0,-3.8,10.0,0.0,0.0,63.89465090867328,37.24416202490743,0.9919221465701413,3.010184902937733,3.010184902937733,3.010184902937733,276697424.1674694,17215876.75655662
 01/02  00:30:00,1.0,6.7,6.7,1.0,-3.8,10.0,0.0,0.0,63.89465090867328,37.24416202490743,0.9918361027203686,3.063786241003616,3.063786241003616,3.063786241003616,274894447.7055427,5025948.539621178
 01/02  00:40:00,1.0,6.7,6.7,1.0,-3.8,10.0,0.0,0.0,63.89465090867328,37.24416202490743,0.991750058870596,3.086573730382381,3.086573730382381,3.086573730382381,276689612.2953259,19802784.947098963
 01/02  00:50:00,1.0,6.7,6.7,1.0,-3.8,10.0,0.0,0.0,63.89465090867328,37.24416202490743,0.9916640150208234,3.147429774463198,3.147429774463198,3.147429774463198,276668749.32259464,12793398.229550045
 01/02  01:00:00,1.0,6.7,6.7,1.0,-3.8,10.0,0.0,0.0,63.89465090867328,37.24416202490743,0.9915779711710506,3.1985399983910123,3.1985399983910123,3.1985399983910123,276688095.0507628,18278891.69034774
 01/02  01:10:00,1.0,6.7,6.7,1.0,-3.8,10.0,0.0,0.0,63.89465090867328,37.24416202490743,0.991491927321278,3.2515233553643,3.2515233553643,3.2515233553643,274880365.0070325,5025948.539621178
 01/02  01:20:00,1.0,6.7,6.7,1.0,-3.8,10.0,0.0,0.0,63.89465090867328,37.24416202490743,0.9914058834715054,3.274348982075059,3.274348982075059,3.274348982075059,276686185.5714773,21861451.523921587
 01/02  01:30:00,1.0,6.7,6.7,1.0,-3.8,10.0,0.0,0.0,63.89465090867328,37.24416202490743,0.9913198396217326,3.3342421860508673,3.3342421860508673,3.3342421860508673,276662713.31742394,25344210.893527072
 01/02  01:40:00,1.0,6.7,6.7,1.0,-3.8,10.0,0.0,0.0,63.89465090867328,37.24416202490743,0.99123379577196,3.3846064229496067,3.3846064229496067,3.3846064229496067,276687336.0896362,20270096.643727638
 01/02  01:50:00,1.0,6.7,6.7,1.0,-3.8,10.0,0.0,0.0,63.89465090867328,37.24416202490743,0.9911477519221874,3.4368201452621796,3.4368201452621796,3.4368201452621796,274870077.2016967,5025948.539621178
 01/02  02:00:00,1.0,6.7,6.7,1.0,-3.8,10.0,0.0,0.0,63.89465090867328,37.24416202490743,0.9910617080724147,3.459692492580278,3.459692492580278,3.459692492580278,276689440.14549434,25300302.30203373
 01/02  02:10:00,1.0,6.7,6.7,1.0,-3.8,10.0,0.0,0.0,63.89465090867328,37.24416202490743,0.990975664222642,3.5185594607406796,3.5185594607406796,3.5185594607406796,276658025.66322577,14725351.089637361
 01/02  02:20:00,1.0,6.7,6.7,1.0,-3.8,10.0,0.0,0.0,63.89465090867328,37.24416202490743,0.9908896203728694,3.568181639775248,3.568181639775248,3.568181639775248,276685290.19146436,21947714.779081445
 01/02  02:30:00,1.0,6.7,6.7,1.0,-3.8,10.0,0.0,0.0,63.89465090867325,37.24416202490742,0.9908035765230963,3.619690619433573,3.619690619433573,3.619690619433573,274859506.7009679,5025948.539621178
 01/02  02:40:00,1.0,6.7,6.7,1.0,-3.8,10.0,0.0,0.0,63.8946509086733,37.24416202490744,0.9907175326733244,3.644057359579384,3.644057359579384,3.644057359579384,276669707.8783279,21142386.526732117
 01/02  02:50:00,1.0,6.7,6.7,1.0,-3.8,10.0,0.0,0.0,63.89465090867328,37.24416202490743,0.9906314888235515,3.703478357197124,3.703478357197124,3.703478357197124,276664357.1950302,18190378.631355587
 01/02  03:00:00,1.0,6.7,6.7,1.0,-3.8,10.0,0.0,0.0,63.89465090867328,37.24416202490743,0.9905454449737787,3.752758972847499,3.752758972847499,3.752758972847499,276683124.45567477,22636820.135730274
 01/02  03:10:00,1.0,6.7,6.7,1.0,-3.8,10.0,0.0,0.0,63.89465090867327,37.24416202490743,0.9904594011240062,3.8043175317785707,3.8043175317785707,3.8043175317785707,274847320.5064532,5025948.539621178
 01/02  03:20:00,1.0,6.7,6.7,1.0,-3.8,10.0,0.0,0.0,63.89465090867325,37.24416202490742,0.990373357274233,3.8286866289428425,3.8286866289428425,3.8286866289428425,276742725.59053695,37783357.89020841
 01/02  03:30:00,1.0,6.7,6.7,1.0,-3.8,10.0,0.0,0.0,63.89465090867328,37.24416202490743,0.9902873134244607,3.888527232453638,3.888527232453638,3.888527232453638,276571475.75243694,16131959.75715248
 01/02  03:40:00,1.0,6.7,6.7,1.0,-3.8,10.0,0.0,0.0,63.894650908673306,37.244162024907446,0.9902012695746886,3.9219250343983636,3.9219250343983636,3.9219250343983636,276602139.1605335,25922708.741980206
 01/02  03:50:00,1.0,6.7,6.7,1.0,-3.8,10.0,0.0,0.0,63.89465090867333,37.24416202490746,0.9901152257249162,3.959289883928956,3.959289883928956,3.959289883928956,274830851.75479364,5025948.539621178
 01/02  04:00:00,1.0,6.7,6.7,1.0,-3.8,10.0,0.0,0.0,63.89465090867333,37.24416202490746,0.9900291818751435,3.9842018397133696,3.9842018397133696,3.9842018397133696,276689892.9687942,43627421.96022946
 01/02  04:10:00,1.0,6.7,6.7,1.0,-3.8,10.0,0.0,0.0,63.89465090867327,37.24416202490743,0.9899431380253703,4.028177241707037,4.028177241707037,4.028177241707037,306139042.9760054,355689101.5571949
 01/02  04:20:00,1.0,6.7,6.7,1.0,-3.8,10.0,0.0,251.23082585850108,63.89465090867325,37.24416202490742,0.9898570941755972,5.370726058180081,5.370726058180081,5.370726058180081,312653983.4435922,235836791.60879725
 01/02  04:30:00,1.0,6.7,6.7,1.0,-3.8,10.0,0.0,72027.30484822848,63.89465090867332,37.24416202490746,0.9897710503258256,6.700000000000005,6.700000000000005,6.700000000000005,365517587.56067574,109531570.25932434
 01/02  04:40:00,1.0,6.7,6.7,1.0,-3.8,10.0,0.0,19839.931992689577,63.89465090867326,37.244162024907425,0.9896850064760517,6.6999999999999975,6.6999999999999975,6.6999999999999975,315170021.46224326,103344984.86746237
 01/02  04:50:00,1.0,6.7,6.7,1.0,-3.8,10.0,0.0,82527.55901834148,63.89465090867328,37.24416202490743,0.9895989626262796,6.7,6.7,6.7,374280898.9250719,187813585.3614185
 01/02  05:00:00,1.0,6.7,6.7,1.0,-3.8,10.0,0.0,82577.7035076643,63.89465090867328,37.24416202490743,0.9895129187765068,6.7,6.7,6.7,373666437.4756368,186991431.8810653
 01/02  05:10:00,1.0,6.7,6.7,1.0,-3.8,10.0,0.0,84152.62789856232,63.89465090867327,37.24416202490743,0.9894268749267343,6.7,6.7,6.7,394027977.4985739,512117738.21771103
 01/02  05:20:00,1.0,6.7,6.7,1.0,-3.8,10.0,0.0,36882.379215985144,63.89465090867327,37.24416202490743,0.9893408310769615,6.7,6.7,6.7,343755138.1517484,192961753.32636577
 01/02  05:30:00,1.0,6.7,6.7,1.0,-3.8,10.0,0.0,83158.93190690545,63.894650908673285,37.24416202490743,0.989254787227189,6.7,6.7,6.7,395757552.75024956,474034928.9674619
 01/02  05:40:00,1.0,6.7,6.7,1.0,-3.8,10.0,0.0,83731.58492205336,63.89465090867333,37.24416202490746,0.989168743377417,6.7000000000000055,6.7000000000000055,6.7000000000000055,391402688.6284425,398549452.91467625
 01/02  05:50:00,1.0,6.7,6.7,1.0,-3.8,10.0,0.0,85491.51611377524,63.89465090867328,37.24416202490743,0.9890826995276436,6.700000000000001,6.700000000000001,6.700000000000001,390973292.39325774,268089855.24040282
 01/02  06:00:00,1.0,6.7,6.7,1.0,-3.8,10.0,0.0,39368.021575837265,63.894650908673185,37.24416202490738,0.9889966556778693,6.699999999999991,6.699999999999991,6.699999999999991,344406000.1144262,155530201.4743648
 01/02  06:10:00,1.0,6.7,6.7,1.0,-3.8,10.0,0.0,92733.34272235226,63.89465090867327,37.24416202490743,0.9889106118280984,6.7,6.7,6.7,453260785.25314426,754940577.2439307
 01/02  06:20:00,1.0,6.7,6.7,1.0,-3.8,10.0,0.0,94670.98869245718,63.89465090867328,37.24416202490743,0.9888245679783256,6.7,6.7,6.7,448057545.25816715,581964846.0014032
 01/02  06:30:00,1.0,6.7,6.7,1.0,-3.8,10.0,0.0,95764.76590138965,63.89465090867328,37.24416202490743,0.9887385241285529,6.7,6.7,6.7,447617979.7354138,560111280.8428259
 01/02  06:40:00,1.0,6.7,6.7,1.0,-3.8,10.0,0.0,98879.30530835454,63.89465090867328,37.24416202490743,0.9886524802787803,6.7,6.7,6.7,449375245.10933083,534264531.7283589
 01/02  06:50:00,1.0,6.7,6.7,1.0,-3.8,10.0,0.0,100062.84028613618,63.89465090867328,37.24416202490743,0.9885664364290077,6.7,6.7,6.7,450152977.3973457,514827662.5935931
 01/02  07:00:00,1.0,6.7,6.7,1.0,-3.8,10.0,0.0,100533.26306174602,63.89465090867328,37.24416202490743,0.9884803925792349,6.7,6.7,6.7,450341470.4515431,516915962.497746
 01/02  07:10:00,0.0,6.7,6.7,1.0,-3.8,10.0,0.0,82879.70458462808,63.89465090867328,37.24416202490743,0.9883943487294623,6.7,6.7,6.7,575950001.9300038,506176225.6635968
 01/02  07:20:00,0.0,6.7,6.7,1.0,-3.8,10.0,0.0,80918.26030808258,63.89465090867328,37.24416202490743,0.9883083048796897,6.7,6.7,6.7,574455845.1877695,510105767.37259597
 01/02  07:30:00,0.0,6.7,6.7,1.0,-3.8,10.0,0.0,77072.54513860142,63.89465090867328,37.24416202490743,0.988222261029917,6.7,6.7,6.7,572088223.4236779,507781225.44524413
 01/02  07:40:00,0.0,6.7,6.7,1.0,-3.8,10.0,0.0,76779.26113099678,63.89465090867328,37.24416202490743,0.9881362171801443,6.7,6.7,6.7,571916109.883816,502342735.4583117
 01/02  07:50:00,0.0,6.7,6.7,1.0,-3.8,10.0,0.0,77237.46429770537,63.89465090867328,37.24416202490743,0.9880501733303717,6.7,6.7,6.7,572236838.1974993,498020554.22015774
 01/02  08:00:00,0.0,6.7,6.7,1.0,-3.8,10.0,0.0,78043.08968721252,63.89465090867328,37.24416202490743,0.987964129480599,6.7,6.7,6.7,535063645.32351756,483847597.91242164
 01/02  08:10:00,0.0,6.7,6.7,1.0,-3.8,10.0,0.0,75813.13073165237,63.89465090867328,37.24416202490743,0.9878780856308264,6.7,6.7,6.7,825160751.7698934,327132074.1845944
 01/02  08:20:00,0.0,6.7,6.7,1.0,-3.8,10.0,0.0,76083.78110987734,63.89465090867328,37.24416202490743,0.9877920417810537,6.7,6.7,6.7,825633775.6105331,323159982.0219158
 01/02  08:30:00,0.0,6.7,6.7,1.0,-3.8,10.0,0.0,80693.9762895136,63.89465090867328,37.24416202490743,0.987705997931281,6.7,6.7,6.7,828699445.2786505,327349704.49627674
 01/02  08:40:00,0.0,6.7,6.7,1.0,-3.8,10.0,0.0,82321.93816833234,63.89465090867328,37.24416202490743,0.9876199540815084,6.7,6.7,6.7,829793891.2581888,309648728.7547341
 01/02  08:50:00,0.0,6.7,6.7,1.0,-3.8,10.0,0.0,82871.20381254364,63.89465090867328,37.24416202490743,0.9875339102317358,6.7,6.7,6.7,830251647.7058539,305224434.5378614
 01/02  09:00:00,0.0,6.7,6.7,1.0,-3.8,10.0,0.0,82879.70419876448,63.89465090867328,37.24416202490743,0.9874478663819631,6.7,6.7,6.7,830561250.3103396,313513469.9754741
 01/02  09:10:00,0.0,6.7,6.7,1.0,-3.8,10.0,0.0,82879.70458461058,63.89465090867328,37.24416202490743,0.9873618225321904,6.7,6.7,6.7,808794512.7102488,301386008.3166341
 01/02  09:20:00,0.0,6.7,6.7,1.0,-3.8,10.0,0.0,82879.70458462808,63.89465090867328,37.24416202490743,0.9872757786824178,6.7,6.7,6.7,809004920.8734429,291589934.9006955
 01/02  09:30:00,0.0,6.7,6.7,1.0,-3.8,10.0,0.0,82879.70458462808,63.89465090867328,37.24416202490743,0.9871897348326452,6.7,6.7,6.7,809195162.7069842,300250860.1184064
 01/02  09:40:00,0.0,6.7,6.7,1.0,-3.8,10.0,0.0,82879.70458462808,63.89465090867328,37.24416202490743,0.9871036909828724,6.7,6.7,6.7,809355693.9703386,284201110.3795623
 01/02  09:50:00,0.0,6.7,6.7,1.0,-3.8,10.0,0.0,82879.70458462808,63.89465090867328,37.24416202490743,0.9870176471330998,6.7,6.7,6.7,809497615.3857043,270694427.1418844
 01/02  10:00:00,0.0,6.7,6.7,1.0,-3.8,10.0,0.0,82879.70458462808,63.89465090867328,37.24416202490743,0.9869316032833272,6.7,6.7,6.7,809632356.1133987,276828630.1737555
 01/02  10:10:00,0.0,6.7,6.7,1.0,-3.8,10.0,0.0,82879.70458462808,63.89465090867328,37.24416202490743,0.9868455594335545,6.7,6.7,6.7,780434861.6850457,259360914.39912027
 01/02  10:20:00,0.0,6.7,6.7,1.0,-3.8,10.0,0.0,82879.70458462808,63.89465090867328,37.24416202490743,0.9867595155837818,6.7,6.7,6.7,780566960.3557786,246222312.04727715
 01/02  10:30:00,0.0,6.7,6.7,1.0,-3.8,10.0,0.0,82879.70458462808,63.89465090867328,37.24416202490743,0.9866734717340092,6.7,6.7,6.7,780696516.8152381,254752298.97808802
 01/02  10:40:00,0.0,6.7,6.7,1.0,-3.8,10.0,0.0,82879.70458462808,63.89465090867328,37.24416202490743,0.9865874278842365,6.7,6.7,6.7,780828468.2296892,235365176.9693281
 01/02  10:50:00,0.0,6.7,6.7,1.0,-3.8,10.0,0.0,82879.70458462808,63.89465090867328,37.24416202490743,0.9865013840344639,6.7,6.7,6.7,780956681.9871796,228088459.63273203
 01/02  11:00:00,0.0,6.7,6.7,1.0,-3.8,10.0,0.0,82879.70458462808,63.89465090867328,37.24416202490743,0.9864153401846912,6.7,6.7,6.7,781079274.9252976,238039199.09531775
 01/02  11:10:00,0.0,6.7,6.7,1.0,-3.8,10.0,0.0,68855.41358503122,63.89465090867328,37.24416202490743,0.9863292963349185,6.7,6.7,6.7,769837072.8711592,218283259.22504538
 01/02  11:20:00,0.0,6.7,6.7,1.0,-3.8,10.0,0.0,80120.5240937794,63.89465090867328,37.24416202490743,0.9862432524851459,6.7,6.7,6.7,776680080.5629989,223499834.4868329
 01/02  11:30:00,0.0,6.7,6.7,1.0,-3.8,10.0,0.0,82879.70404188975,63.89465090867328,37.24416202490743,0.9861572086353733,6.7,6.7,6.7,778534598.0151483,215267638.77320525
 01/02  11:40:00,0.0,6.7,6.7,1.0,-3.8,10.0,0.0,82879.70458460347,63.89465090867328,37.24416202490743,0.9860711647856005,6.7,6.7,6.7,778617081.66585,202321518.2017219
 01/02  11:50:00,0.0,6.7,6.7,1.0,-3.8,10.0,0.0,82879.70458462808,63.89465090867328,37.24416202490743,0.9859851209358279,6.7,6.7,6.7,778684689.9492975,212121957.9047233
 01/02  12:00:00,0.0,6.7,6.7,1.0,-3.8,10.0,0.0,82879.70458462808,63.89465090867328,37.24416202490743,0.9858990770860553,6.7,6.7,6.7,778747180.7772557,186643422.05257824
 01/02  12:10:00,-1.0,10.0,6.7,1.0,-3.8,10.0,0.0,0.0,63.89465090867328,0.0,0.9858130332362826,6.7,6.7,6.7,687584141.5613872,221991800.2566685
 01/02  12:20:00,-1.0,10.0,6.7,1.0,-3.8,10.0,0.0,0.0,63.89465090867328,0.0,0.9291595800399224,7.749072290806416,7.038455380255753,7.038455380255753,687745393.8670573,217491071.88304392
 01/02  12:30:00,-1.0,10.0,6.7,1.0,-3.8,10.0,0.0,0.0,63.89465090867328,0.0,0.8776859832017007,8.007133850638446,7.345789010909146,7.345789010909146,687965058.175463,200920223.3388169
 01/02  12:40:00,-1.0,10.0,6.7,1.0,-3.8,10.0,0.0,0.0,63.89465090867328,0.0,0.829490410915922,8.322494710819283,7.690889209367719,7.690889209367719,688207136.4012716,211402108.6884427
 01/02  12:50:00,-1.0,10.0,6.7,1.0,-3.8,10.0,0.0,0.0,63.89465090867328,0.0,0.7833776136698083,8.664557468175888,8.04985746609424,8.04985746609424,688481959.700643,195013954.3521039
 01/02  13:00:00,-1.0,10.0,6.7,1.0,-3.8,10.0,0.0,0.0,63.89465090867328,0.0,0.7384696646814705,9.025092298685147,8.41748874949271,8.41748874949271,688796541.9891207,189258681.47741842
 01/02  13:10:00,-1.0,10.0,6.7,1.0,-3.8,10.0,0.0,0.0,63.89465090867328,0.0,0.6940943805274162,9.396226044730454,8.788020812449677,8.788020812449677,712221585.0532691,175719625.71080846
 01/02  13:20:00,-1.0,10.0,6.7,1.0,-3.8,10.0,0.0,21631.982222662846,63.89465090867328,0.0,0.6494978585534879,9.820634830752104,9.202721772662155,9.202721772662155,744425369.2688205,154014636.53796378
 01/02  13:30:00,-1.0,10.0,6.7,1.0,-3.8,10.0,0.0,45086.108109078916,63.89465090867328,0.0,0.6053446903548312,10.0,9.382524412708797,9.382524412708797,759128727.9192057,167316588.70923197
 01/02  13:40:00,-1.0,10.0,6.7,1.0,-3.8,10.0,0.0,52608.38152021165,63.89465090867328,0.0,0.5620072405418715,10.0,9.3898555596008,9.3898555596008,763993580.4786824,154425324.2158386
 01/02  13:50:00,-1.0,10.0,6.7,1.0,-3.8,10.0,0.0,55546.29641437679,63.89465090867328,0.0,0.5191833048125905,10.0,9.39483006548348,9.39483006548348,765950995.3093426,149336013.0426135
